,content,label,start
18209,chủ shop siêu nhiệt_tình gửi hàng nhanh,POS,4
18210,hàng y hình nhưng ko co_giãn mặc vào cởi ra rất khó rụng hết hạt kim_sa,NEG,1
18211,đẹp,POS,4
18212,áo đẹp vải mát =)),POS,4
18214,áo nhỏ màu lợt hơn trong hình,NEG,2
18215,nhưng túi quần sau nông quá nhét ví tiền ko vừa nên làm sâu thêm nữa,NEG,2
18216,đóng gói sản_phẩm chắc_chắn,POS,4
18217,gọi điện nói giao hàng đợi quài ko thấy rồi ghi lên đơn đặt_hàng nói là gọi ko bắc máy mà mình có bắc máy mà đợi giao hàng muốn xỉu thời_gian giao hàng rất chậm,NEG,1
18218,quần bị loang màu khá nhiều m giặt 2 lần trc khi mặc vậy_mà dính nước_cái là màu lem ra đầy làm_hư luôn cái quần jeans của m,NEG,2
18219,shop phục_vụ rất tốt,POS,5
18220,chất vải và form áo ok,POS,4
18222,tay mặc hơn ngắn xíu nhưng với mức giá là cho 5 sao lun,POS,5
18223,áo đẹp quá,POS,4
18224,chất_lượng sản_phẩm rất rất không đáng tiền,NEG,1
18226,áo quá dài,NEG,2
18227,sẽ ủng_hộ shop dài_dài,POS,5
18229,tay_áo may hơi ẩu mẫu giống hình,NEG,2
18230,càng lăng thì hôi thêm bỏ thùng_rác là tiện nhất,NEG,1
18232,mình mua số_lượng màu_sắc khác nhau shop kiểm_tra rất cẩn_thận không bị nhầm_lẫn,POS,4
18234,vai đẹp ạ hài_lòng ve sp,POS,5
18235,mìk đặt size s nhưng rất chật và bị ôm quá sát dưới phần đùi,NEG,1
18238,mua về mặc ngày và được crush khen haha màu rất rõ nét giống hình giao hàng cũng nhanh nữa,POS,5
18239,áo đẹp lắm nhưng hơi rộng vs mk,NEG,2
18240,chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh rất đáng tiền rất đáng tiền,POS,5
18241,đẹp lắm ạ,POS,5
18242,chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng rất nhanh lần đầu_tiên mua đc sản_phẩm rất ưng_ý,POS,5
18244,hàng đẹp chất_lượng mềm màu_sắc đa_dạng,POS,5
18245,hình đăng một màu này giao hàng màu khác túm lại là đừng bao_giờ bỏ tiền mua hàng thời_trang trên mạng tốt nhất ra ngoài mua thà đắt tí còn mặc được còn hơn mua về bỏ đi,NEG,1
18246,chất_lượng kém quá,NEG,1
18248,mỗi tội giao hàng hơi lâu,NEG,2
18249,chất_lượng sản_phẩm tuyệt_vời rất đáng tiền thời_gian giao hàng rất nhanh vải đẹp mình rất ưng,POS,5
18250,giá_thành cao,NEG,1
18252,hàng kem chất_lượng hoan toan không giống hình,NEG,2
18253,rất đáng tiền thời_gian giao hàng rất nhanh,POS,4
18254,sẽ ủng_hộ shop,POS,4
18255,mình ủng_hộ shop thêm nữa,POS,4
18257,lấy size 40 ship cho size 39,NEG,2
18259,chất_lượng sản_phẩm tạm được so với giá_áo không lên dáng cũng ko ôm đc hết quả nhìn cứ bị bè_bè ra,NEG,1
18261,đóng gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,POS,5
18263,quần đẹp màu_sắc và kiểu_dáng như hình,POS,4
18264,anh_chị_em nào muốn mua áo thì nên ấn ngay nút mua hàng,POS,5
18266,ok,POS,4
18267,đóng gói sản_phẩm rất đẹp và chắc_chắn,POS,4
18268,áo đẹp chị chủ nhiệt_tình,POS,4
18269,chất_lượng ok,POS,5
18270,hình thật giá rẻ hàng tốt,POS,4
18271,đóng gói sản_phẩm rất đẹp và chắc_chắn,POS,4
18272,chất lg sp k đáng tiền,NEG,2
18274,áo rẻ mà đẹp nữa,POS,4
18275,vải nhẹ mặc như ko mặc,POS,4
18276,chất_lượng sản_phẩm rất kém trông to khoảng 1 m7 mặc vừa,NEG,1
18277,áo rất đẹp,POS,4
18278,túi siêu xik ý ạ giao hàng cũng siêu nhanh nữa,POS,5
18279,dù lúc đầu em nghĩ bận freestyle sẽ rất rộng nhưng bận dô khá là là đẹp luôn > <,POS,4
18280,shop cheo đầu dê bán thịt chó nhân_viên ko có trách_nhiệm mình gửi áo lại mà mãi ko gửi lại tiền mình thật mất khách,NEG,1
18282,chất_lượng sp kém,NEG,1
18283,chị mây nhiệt_tình lắm nên châu gửi hình review cho các bạn coi hàng chị mây bán luôn nè,POS,5
18284,shop tận_tình,POS,4
18286,rất đáng tiền ao bi chay chi thời_gian giao hàng rất nhanh,POS,5
18287,chất_lượng sản_phẩm tạm được giá_cả chấp_nhận được thời_gian giao hàng rất nhanh shop phục_vụ rất tốt,POS,4
18288,chất_lượng sản_phẩm tuyệt_vời,POS,5
18289,nói_chung chất_lượng good độ nhiệt_tình tin_cậy mình cho 10_* luôn,POS,5
18290,vừa rẻ lại vừa đẹp,POS,5
18292,đang đợi cuối tuần mẹ mình về thử nếu mẹ thích sẽ mua thêm,POS,4
18293,chất_lượng sản_phẩm tuyệt_vời,POS,5
18294,quần quá đẹp mặc lên vừa khít luôn ạ,POS,5
18295,chất_lượng sản_phẩm tuyệt_vời nhưng giao sz màu rất đáng tiền,POS,4
18296,shop phục_vụ rất kém,NEG,1
18297,đầm hơi mỏng,POS,4
18298,sẽ ủng_hộ tiếp ạ,POS,4
18299,mình mua 5 cái và cái nào cũng ưng_ý và vừa tiền,POS,5
18300,sản_phẩm đẹp và chất_lượng,POS,4
18301,chất_lượng sản_phẩm tuyệt_vời đep y hình chất dầy dặn rất đáng tiền thời_gian giao hàng rất nhanh,POS,5
18302,áo dầy mà ấm,POS,4
18304,vừa tiền,POS,4
18305,chất vải co_giãn đẹp,POS,4
18306,chủ shop nhiệt_tình,POS,5
18307,vải dày mát,POS,4
18309,chất đẹp kể như đc thêm vài ngăn nhỏ nữa thì thích,POS,5
18310,chất_lượng oke,POS,4
18311,thanks shop,POS,4
18312,đóng gói sản_phẩm rất đẹp và chắc_chắn,POS,5
18313,sp nay ko gjọng hjh nhjn hjh thay khac so voi sp ngắn_hon anh,NEG,2
18314,áo size l nhỏ quá như size s,NEG,2
18315,đóng gói sản_phẩm không cẩn_thận vỏ hộp nát,NEG,1
18316,chất_lượng sản_phẩm có_vẻ ổn so với giá,POS,4
18317,đóng gói sản_phẩm tạm được đóng_gói sản_phẩm sơ xài,NEG,2
18318,hàng y_hình mà nhận hàng thì áo hơi dơ,NEG,2
18319,cảm_ơn shop,POS,4
18320,quần lên dáng đẹp,POS,4
18321,thật_sự cảm_thấy quá mệt_mỏi khi bóc hàng,NEG,1
18323,chất_lượng sản_phẩm tuyệt_vời,POS,5
18324,ủng_hộ shop,POS,5
18325,đẹp chuẩn mình khó_tính trong giày_dép mà cảm_thấy ưng_ý với đôi này,POS,4
18326,chúc shop bán đc nhiều,POS,5
18328,lần đầu mua hàng của cty tâm đức thiện mà quá ưng cái bụng hàng giao siêu nhanh bộ_phận cskh thì tận_tâm nhiệt_tình hết biết luôn về đậu thì ăn ngon lắm vì mình ăn_chay nên hay đói_bụng cũng may nhờ có mấy loại đậu lụm bỏ miệng cũng dằn được cơn đói í,POS,5
18329,lên màu chuẩn,POS,4
18330,híc mình mặc sai 34 pom thươngf pom này bé hơn mặc chật huhu,NEG,2
18331,đã nhận rất ưng so với giá,POS,5
18332,vải mềm cực mềm,POS,4
18333,đẹp xuất_sắc lun nha,POS,5
18334,áo_lót mặc thích vãi chưởng,POS,5
18335,thời_gian giao hàng rất nhanh,POS,4
18336,chỉ dư nhiều,NEG,2
18338,đẹp tuyệt,POS,5
18339,hàng gói cẩn_thận sản_phẩm nguyên_vẹn không bị lỗi,POS,4
18340,lấy nhầm thành áo cổ tim nhưng chất_lượng vẫn rất ok,POS,4
18341,đã đặt ủng_hộ shop thêm rồi nhé,POS,4
18342,rất đáng tiền,POS,5
18343,nhưng tất_nhiên chất vải không đồng_đều lắm,NEG,2
18344,chất_lượng sản_phẩm tuyệt_vời màu áo hơi ngà đc_shop tặng quà,POS,4
18345,sẽ ủng_hộ shop nh nh nữa,POS,4
18346,đóng gói sản_phẩm rất đẹp như nhận được quà,POS,5
18347,quá ok luôn đóng_gói cẫn thận kĩ_lưỡng thanks_shop nhe se ung hộ lau dài chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh,POS,5
18348,chất áo mỏng nhăn hơi ngả vàng chứ k phải màu trắng,NEG,2
18349,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn hơi nhỏ so với mình nghĩ nhưng thích lắm,POS,4
18350,váy nhung mới mà lại dính quá nhiều lông ngực 80 mà đo thì hơn 85 87 quá rộng váy k xoè như hình nữa,POS,4
18351,mình rất hài_lòng,POS,5
18352,nhưng chiếc quần may hơi lỗi cạp_quần may ẩu bị rúm,NEG,2
18353,sẽ ủng_hộ shop lâu_dài,POS,4
18354,giá_cả rất hợp_lý,POS,4
18355,chất_lượng sản_phẩm tuyệt_vời,POS,5
18356,áo đẹp với_lại chất rất ok hihi thái_độ phục_vụ rất tốt ak,POS,5
18357,nói_chung là rất tệ,NEG,1
18358,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền,POS,5
18359,em sẽ ủng_hộ shop dài_dài,POS,4
18360,giao hàng ko đúng màu,NEG,2
18361,ok nhưng thích tay_áo sọc ngang cùng chiều vs thân hơn là dọc,POS,4
18363,nhưng size nam_nữ to bằng nhau rộng k mặc đk,NEG,2
18364,shop ko cho xem hàng trc khi lấy,NEG,2
18365,chất_liệu quá mỏng,NEG,2
18366,thẻ cứng_cáp in màu_sắc_đẹp,POS,4
18367,xài bền lắm,POS,4
18368,chất_lượng sản_phẩm rất kém đóng_gói sản_phẩm rất kém rất không đáng tiền,NEG,1
18369,chất_liệu tốt giá_cả phù_hợp mặc đẹp,POS,4
18370,trc ’ đấy mình đã mua hàng bằng rất nhiều nick nhưng giờ sẽ k mua nữa,NEG,2
18371,form dáng chuẩn,POS,4
18372,chất_lượng sản_phẩm rất kém,NEG,1
18373,màu k đc trắng_tinh như trong ảnh mà hơi vàng_vàng ý,NEG,1
18374,giày ưng lắm ạ cảm_ơn shop,POS,5
18375,không bao_giờ mua ở hàng này,NEG,1
18376,vải mát mềm đáng tiền,POS,4
18377,áo chât dày_dặn giá tuy hơi cao nhưng đôi lại vải lại đẹp lắm mn ạ còn được tặng 1 mặt_nạ áo y_hình 100_% có dịp mk sẽ ủng_hộ shop thêm ạ ns chung áo ok lắm luôn ạ,POS,5
18378,đồ xinh lắm với cả giao hàng nhanh nữa,POS,5
18379,chất_lượng tuyệt_vời đóng_gói rất đẹp đáng đồng_tiền,POS,5
18380,đẹp chủ_shop nhiệt_tình ghê luôn,POS,5
18381,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn giòn hơn xíu nữa là tuyệt,POS,4
18382,chất_lượng tốt,POS,5
18384,giày thì dây giày bị đứt như thế thì e xỏ vào lỗ kiểu j,NEG,1
18385,vừa rẻ vừa đẹp,POS,5
18386,vải hơi mỏng xí,NEG,2
18387,sản_phẩm tốt chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop tặng quà rất dễ_thương,POS,5
18390,áo đẹp,POS,4
18391,sản_phẩm đẹp như hình,POS,4
18392,quần_áo đúng mẫu cô chủ tư_vấn nhiệt_tình đáng yêu đúng là cứu_cánh tuyệt_vời cho đứa ngoại_cỡ như tui mà thả thêm cho cô chủ nha,POS,5
18393,chất đẹp,POS,4
18394,đồ đẹp lắm đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS,5
18395,áo rất dẹp và vừa_vặn,POS,4
18396,thời_gian giao hàng rất nhanh,POS,4
18397,áo đẹp rộng tưởng k rộng lắm nhưng mà rất rộng đẹp,POS,5
18398,người bán hàng nhiệt_tình thật thà,POS,4
18400,chất vải mặc rất mềm và mát mỗi tội chát thì shop k trả_lời tin nhắn thôi nhưng mà chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền thời_gian giao hàng rất nhanh,POS,4
18401,nhưng vừa với giá,POS,4
18402,đóng gói sản_phẩm rất đẹp và chắc_chắn,POS,5
18403,hàng đẹp giá_cả rẻ,POS,5
18404,vải đẹp mát giao hàng nhanh,POS,4
18405,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS,5
18406,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS,4
18407,đẹp vãi ok chất_lượng sản_phẩm tuyệt_vời,POS,5
18408,áo đẹp & ấm nhưng cổ hơi chật với giá này thì ok,POS,4
18409,chất_lượng sản_phẩm tuyệt_vời,POS,5
18410,ko ưng lắm,NEG,2
18411,shop phục_vụ rất tốt mình nhận đc váy như hình mang rất đẹp và giá rẻ cám_ơn shop ),POS,4
18413,từ lúc hỏi mua cho đến lúc hỏi phát nhầm hàng shop cũng ko thèm tl shop phục_vụ kém,POS,4
18414,đóng gói sản_phẩm rất đẹp và chắc_chắn tuy_nhiên k hài_lòng về chảt vải cho lắmm,NEG,2
18415,hàng đẹp sẽ ủng_hộ shop dài_dài,POS,4
18416,đóng gói chắc_chắn,POS,4
18417,áo tay ngắn còn hình dán chứ không phải in nữa,NEG,2
18418,quần mỏng ống loe xấu k mua lại,NEG,1
18420,huhu chỉ sợmua về không vừa form mà lại vừa như in,POS,4
18422,shop phục_vụ rất tốt,POS,5
18425,mua về bán mà hốt mặc luôn rồi,POS,4
18427,shop phục_vụ rất tốt rất đáng tiền,POS,5
18429,mình đặt size l theo đúng fomr cân nặng shop đưa ra nhưng vẫn bị chật,NEG,2
18431,đóng hàng thì có vẻ chéc chén,POS,4
18432,tất đi dễ_chịu lắm nha ko bị tuột gót như mấy loại kia,POS,4
18433,hộp đóng_gói cẩn_thận may nhất là phụ_đề tiếng anh chứ ko phải tiếng tq,POS,4
18434,áo vải kp gió thất_vọng shop,NEG,1
18435,áo y hình,POS,4
18436,sẽ ủng_hộ shop dài_dài,POS,5
18437,vải mịn cực_kì màu in đẹp form áo đẹp,POS,4
18439,đóng gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng rất nhanh,POS,5
18440,shop bán hàng rất có tâm_tư_vấn nhiệt_tình nói ch dễ_thương lịch_sự,POS,5
18442,hang dep rat dang tien,POS,5
18443,giao sai màu,NEG,2
18444,shop rất uy_tín,POS,4
18445,giao nhầm hàng,NEG,2
18446,đẹp lắm,POS,4
18447,chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,POS,5
18448,dùng tốt hàng ok cảm_ơn chủ_shop,POS,4
18449,chị chủ_shop nhiệt_tình kinh_khủng luôn nè vải quần đẹp mà_còn rẻ nữa sẽ ủng_hộ thêm ạ moahh moahhhh,POS,5
18451,son lên màu đẹp,POS,4
18452,hàng thì ảnh là hàng quảng_châu nhưng sp là đồ may lại từ xưởng,NEG,1
18454,giao sai mau còn bị thủng 1 lỗ,NEG,1
18455,rất ưng luôn,POS,5
18456,vải mịn đẹp,POS,4
18457,chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt,POS,5
18458,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm chắc_chắn,POS,5
18459,chưa đầy 24 h nhưng đã có áo,POS,5
18461,hàng đẹp chất ok,POS,4
18462,cám_ơn shop nhiều,POS,5
18463,gây tiếng_ồn khi hoạt_động ( do máy và nắp máy ko khít va_đập vào nhau khi motor chạy ),NEG,1
18465,áo mặc rất thích,POS,5
18466,chất_lượng sản_phẩm tuyệt_vời áo như hình chất đẹp giao hàng nhanh,POS,5
18467,shop giao hàng nhanh như chớp luôn,POS,5
18468,chất áo cứng quá,NEG,2
18469,số 0913835125 chất_lượng sản_phẩm rất kém,NEG,1
18470,hàng đẹp giống hình,POS,4
18471,shop lại còn rất nhiệt_tình nữa,POS,4
18472,kiểu đc nhưng vải xấu quá ( ( ( (,NEG,2
18473,vải tạm dc,POS,4
18474,shop phục_vụ rất tốt,POS,5
18475,chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh,POS,5
18476,rộng mặc k nổi,NEG,1
18478,shop phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS,5
18479,giao hàng nhanh,POS,4
18480,áo xinh quá điii,POS,4
18481,nói_chung là ưng_ý,POS,4
18483,chất_lượng sản_phẩm tuyệt_vời,POS,5
18484,minh 51 kg cao 1 m62 mặc rộng eo tí nhưng váy rẻ và đẹp,POS,4
18486,chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS,5
18487,sản_phẩm đẹp cầm khá là chắc tay,POS,4
18488,tuy_nhiên vải hơi nóng,NEG,2
18489,chất áo rất đẹp và đáng_giá tiền ạ ủng_hộ shop dài_dài,POS,4
18490,chất_lượng sản_phẩm kém khong như hình,NEG,2
18492,thoi gian giao hang nhanh mau ma quan nhin rat de thuong,POS,5
18493,đã order thêm mấy chục đôi cho mọi người ttong gia_đình,POS,5
18494,chất_lượng sản_phẩm tuyệt_vời,POS,5
18495,k đc ưng cho lắm,NEG,2
18496,hàng đẹp hài_lòng cảm_ơn shop,POS,5
18497,chất vải khá đẹp giao hàng nhanh,POS,5
18498,giá_cả chấp_nhận được sản_phẩm giao sai mầu với đơn hàng đặt đỏ giao đen,NEG,1
18499,sản_phẩm rất ok,POS,5
18500,em c ơn_shop nhá,POS,4
18501,mình đặt_hàng của shop lần này là lần thứ 2 và giày giống hình ok có mỗi điều là lần này giày hơi bị rộng chút,POS,4
18502,chủ shop lịch_sự,POS,4
18503,bình_thường son có mùi thơm,POS,4
18504,siêu thích_ý,POS,5
18505,màu ko giống hình lắm nhưng vẫn đẹp,POS,4
18506,chỉ thừa hơi nhiều sản_phẩm khá ổn,POS,4
18508,đóng gói sản_phẩm rất đẹp và chắc_chắn,POS,4
18509,đầm rất đẹp form đẹp vải cũng đẹp,POS,5
18510,keo lộ trên mũi giày,NEG,2
18511,đẹp hơn mong_đợi luônnn,POS,5
18513,áo đẹp,POS,4
18514,áo đẹp hơi mỏng ạ,POS,4
